timestamp,room,voltage,current,power,energy_kwh,bill_taka,carbon_gco2
2025-11-23 05:02:00,FUB-101,223.69,0.14,31.32,0.000522,0.0052,0.000122
2025-11-23 05:03:00,FUB-101,227.76,4.7,1070.47,0.017841,0.1784,0.004157
2025-11-23 05:04:00,FUB-101,236.62,0.21,49.69,0.000828,0.0083,0.000193
2025-11-23 05:05:00,FUB-101,236.8,2.2,520.96,0.008683,0.0868,0.002023
2025-11-23 05:06:00,FUB-101,215.77,1.01,217.93,0.003632,0.0363,0.000846
2025-11-23 05:07:00,FUB-101,218.4,4.96,1083.26,0.018054,0.1805,0.004207
2025-11-23 05:08:00,FUB-101,233.47,2.86,667.72,0.011129,0.1113,0.002593
2025-11-23 05:09:00,FUB-101,229.08,4.4,1007.95,0.016799,0.168,0.003914
2025-11-23 05:10:00,FUB-101,227.24,4.38,995.31,0.016588,0.1659,0.003865
2025-11-23 05:11:00,FUB-101,238.67,4.92,1174.26,0.019571,0.1957,0.00456
2025-11-23 05:12:00,FUB-101,215.64,0.27,58.22,0.00097,0.0097,0.000226
2025-11-23 05:13:00,FUB-101,234.44,2.15,504.05,0.008401,0.084,0.001957
2025-11-23 05:14:00,FUB-101,220.46,4.62,1018.53,0.016975,0.1698,0.003955
2025-11-23 05:15:00,FUB-101,232.67,1.23,286.18,0.00477,0.0477,0.001111
2025-11-23 05:16:00,FUB-101,219.66,2.51,551.35,0.009189,0.0919,0.002141
2025-11-23 05:17:00,FUB-101,221.36,3.2,708.35,0.011806,0.1181,0.002751
2025-11-23 05:18:00,FUB-101,232.18,4.28,993.73,0.016562,0.1656,0.003859
2025-11-23 05:19:00,FUB-101,227.11,1.83,415.61,0.006927,0.0693,0.001614
2025-11-23 05:20:00,FUB-101,222.99,2.6,579.77,0.009663,0.0966,0.002251
2025-11-23 05:21:00,FUB-101,237.01,4.59,1087.88,0.018131,0.1813,0.004225
2025-11-23 05:22:00,FUB-101,238.08,2.11,502.35,0.008373,0.0837,0.001951
2025-11-23 05:23:00,FUB-101,232.04,1.06,245.96,0.004099,0.041,0.000955
2025-11-23 05:24:00,FUB-101,236.8,1.44,340.99,0.005683,0.0568,0.001324
2025-11-23 05:25:00,FUB-101,222.3,2.04,453.49,0.007558,0.0756,0.001761
2025-11-23 05:26:00,FUB-101,230.25,1.31,301.63,0.005027,0.0503,0.001171
2025-11-23 05:27:00,FUB-101,236.1,0.22,51.94,0.000866,0.0087,0.000202
2025-11-23 05:28:00,FUB-101,215.58,0.69,148.75,0.002479,0.0248,0.000578
2025-11-23 05:29:00,FUB-101,216.16,1.86,402.06,0.006701,0.067,0.001561
2025-11-23 05:30:00,FUB-101,233.13,0.44,102.58,0.00171,0.0171,0.000398
2025-11-23 05:31:00,FUB-101,226.14,1.46,330.16,0.005503,0.055,0.001282
2025-11-23 05:32:00,FUB-101,228.05,0.76,173.32,0.002889,0.0289,0.000673
2025-11-23 05:33:00,FUB-101,233.99,1.65,386.08,0.006435,0.0643,0.001499
2025-11-23 05:34:00,FUB-101,236.84,3.51,831.31,0.013855,0.1386,0.003228
2025-11-23 05:35:00,FUB-101,217.26,0.55,119.49,0.001991,0.0199,0.000464
2025-11-23 05:36:00,FUB-101,238.27,2.59,617.12,0.010285,0.1028,0.002396
2025-11-23 05:37:00,FUB-101,225.34,1.75,394.34,0.006572,0.0657,0.001531
2025-11-23 05:38:00,FUB-101,225.0,1.94,436.5,0.007275,0.0728,0.001695
2025-11-23 05:39:00,FUB-101,229.85,3.21,737.82,0.012297,0.123,0.002865
2025-11-23 05:40:00,FUB-101,229.56,2.18,500.44,0.008341,0.0834,0.001943
2025-11-23 05:41:00,FUB-101,215.65,1.22,263.09,0.004385,0.0438,0.001022
2025-11-23 05:42:00,FUB-101,238.99,4.08,975.08,0.016251,0.1625,0.003786
2025-11-23 05:43:00,FUB-101,239.96,1.48,355.14,0.005919,0.0592,0.001379
2025-11-23 05:44:00,FUB-101,218.03,2.58,562.52,0.009375,0.0938,0.002184
2025-11-23 05:45:00,FUB-101,216.71,2.14,463.76,0.007729,0.0773,0.001801
2025-11-23 05:46:00,FUB-101,217.03,4.51,978.81,0.016313,0.1631,0.003801
2025-11-23 05:47:00,FUB-101,221.59,0.7,155.11,0.002585,0.0258,0.000602
2025-11-23 05:48:00,FUB-101,216.8,0.58,125.74,0.002096,0.021,0.000488
2025-11-23 05:49:00,FUB-101,217.9,1.19,259.3,0.004322,0.0432,0.001007
2025-11-23 05:50:00,FUB-101,237.83,3.32,789.6,0.01316,0.1316,0.003066
2025-11-23 05:51:00,FUB-101,226.22,3.06,692.23,0.011537,0.1154,0.002688
2025-11-23 05:52:00,FUB-101,233.19,4.21,981.73,0.016362,0.1636,0.003812
2025-11-23 05:53:00,FUB-101,229.86,3.84,882.66,0.014711,0.1471,0.003428
2025-11-23 05:54:00,FUB-101,225.58,0.29,65.42,0.00109,0.0109,0.000254
2025-11-23 05:55:00,FUB-101,215.45,1.77,381.35,0.006356,0.0636,0.001481
2025-11-23 05:56:00,FUB-101,232.66,2.09,486.26,0.008104,0.081,0.001888
2025-11-23 05:57:00,FUB-101,234.19,2.76,646.36,0.010773,0.1077,0.00251
2025-11-23 05:58:00,FUB-101,226.55,2.87,650.2,0.010837,0.1084,0.002525
2025-11-23 05:59:00,FUB-101,236.83,4.49,1063.37,0.017723,0.1772,0.004129
2025-11-23 06:00:00,FUB-101,226.54,0.93,210.68,0.003511,0.0351,0.000818
2025-11-23 06:01:00,FUB-101,224.15,4.56,1022.12,0.017035,0.1704,0.003969
2025-11-23 06:02:00,FUB-101,228.37,0.89,203.25,0.003388,0.0339,0.000789
2025-11-23 06:03:00,FUB-101,216.5,3.0,649.5,0.010825,0.1082,0.002522
2025-11-23 06:04:00,FUB-101,220.3,4.84,1066.25,0.017771,0.1777,0.004141
2025-11-23 06:05:00,FUB-101,235.55,2.63,619.5,0.010325,0.1032,0.002406
2025-11-23 06:06:00,FUB-101,238.8,4.42,1055.5,0.017592,0.1759,0.004099
2025-11-23 06:07:00,FUB-101,223.66,0.99,221.42,0.00369,0.0369,0.00086
2025-11-23 06:08:00,FUB-101,234.93,1.77,415.83,0.00693,0.0693,0.001615
2025-11-23 06:09:00,FUB-101,231.6,1.16,268.66,0.004478,0.0448,0.001043
2025-11-23 06:10:00,FUB-101,220.54,3.25,716.76,0.011946,0.1195,0.002783
2025-11-23 06:11:00,FUB-101,220.01,2.63,578.63,0.009644,0.0964,0.002247
2025-11-23 06:12:00,FUB-101,232.08,0.72,167.1,0.002785,0.0278,0.000649
2025-11-23 06:13:00,FUB-101,215.93,4.43,956.57,0.015943,0.1594,0.003715
2025-11-23 06:14:00,FUB-101,218.94,1.26,275.86,0.004598,0.046,0.001071
2025-11-23 06:15:00,FUB-101,231.3,1.73,400.15,0.006669,0.0667,0.001554
2025-11-23 06:16:00,FUB-101,220.44,2.48,546.69,0.009112,0.0911,0.002123
2025-11-23 06:17:00,FUB-101,216.93,2.49,540.16,0.009003,0.09,0.002098
2025-11-23 06:18:00,FUB-101,222.35,4.81,1069.5,0.017825,0.1783,0.004153
2025-11-23 06:19:00,FUB-101,218.48,1.62,353.94,0.005899,0.059,0.001374
2025-11-23 06:20:00,FUB-101,220.35,2.13,469.35,0.007823,0.0782,0.001823
2025-11-23 06:21:00,FUB-101,218.6,0.33,72.14,0.001202,0.012,0.00028
2025-11-23 06:22:00,FUB-101,226.86,1.25,283.58,0.004726,0.0473,0.001101
2025-11-23 06:23:00,FUB-101,237.15,4.91,1164.41,0.019407,0.1941,0.004522
2025-11-23 06:24:00,FUB-101,221.98,2.61,579.37,0.009656,0.0966,0.00225
2025-11-23 06:25:00,FUB-101,228.31,0.35,79.91,0.001332,0.0133,0.00031
2025-11-23 06:26:00,FUB-101,233.75,4.97,1161.74,0.019362,0.1936,0.004511
2025-11-23 06:27:00,FUB-101,225.97,4.71,1064.32,0.017739,0.1774,0.004133
2025-11-23 06:28:00,FUB-101,227.39,0.3,68.22,0.001137,0.0114,0.000265
2025-11-23 06:29:00,FUB-101,236.84,4.25,1006.57,0.016776,0.1678,0.003909
2025-11-23 06:30:00,FUB-101,233.02,1.58,368.17,0.006136,0.0614,0.00143
2025-11-23 06:31:00,FUB-101,219.88,4.14,910.3,0.015172,0.1517,0.003535
2025-11-23 06:32:00,FUB-101,228.57,0.25,57.14,0.000952,0.0095,0.000222
2025-11-23 06:33:00,FUB-101,218.86,0.36,78.79,0.001313,0.0131,0.000306
2025-11-23 06:34:00,FUB-101,228.23,1.6,365.17,0.006086,0.0609,0.001418
2025-11-23 06:35:00,FUB-101,226.92,4.53,1027.95,0.017133,0.1713,0.003992
2025-11-23 06:36:00,FUB-101,236.34,1.34,316.7,0.005278,0.0528,0.00123
2025-11-23 06:37:00,FUB-101,237.64,0.26,61.79,0.00103,0.0103,0.00024
2025-11-23 06:38:00,FUB-101,236.46,4.7,1111.36,0.018523,0.1852,0.004316
2025-11-23 06:39:00,FUB-101,224.64,3.86,867.11,0.014452,0.1445,0.003367
2025-11-23 06:40:00,FUB-101,225.55,4.87,1098.43,0.018307,0.1831,0.004266
2025-11-23 06:41:00,FUB-101,236.44,0.23,54.38,0.000906,0.0091,0.000211
2025-11-23 06:42:00,FUB-101,218.57,4.99,1090.66,0.018178,0.1818,0.004235
2025-11-23 06:43:00,FUB-101,223.0,2.64,588.72,0.009812,0.0981,0.002286
2025-11-23 06:44:00,FUB-101,218.16,0.46,100.35,0.001672,0.0167,0.00039
2025-11-23 06:45:00,FUB-101,217.97,2.38,518.77,0.008646,0.0865,0.002015
2025-11-23 06:46:00,FUB-101,231.26,3.54,818.66,0.013644,0.1364,0.003179
2025-11-23 06:47:00,FUB-101,236.23,3.11,734.68,0.012245,0.1224,0.002853
2025-11-23 06:48:00,FUB-101,234.54,2.07,485.5,0.008092,0.0809,0.001885
2025-11-23 06:49:00,FUB-101,216.54,2.76,597.65,0.009961,0.0996,0.002321
2025-11-23 06:50:00,FUB-101,222.27,3.33,740.16,0.012336,0.1234,0.002874
2025-11-23 06:51:00,FUB-101,234.56,4.74,1111.81,0.01853,0.1853,0.004317
2025-11-23 06:52:00,FUB-101,226.8,1.54,349.27,0.005821,0.0582,0.001356
2025-11-23 06:53:00,FUB-101,224.63,4.55,1022.07,0.017034,0.1703,0.003969
2025-11-23 06:54:00,FUB-101,222.14,2.46,546.46,0.009108,0.0911,0.002122
2025-11-23 06:55:00,FUB-101,226.88,1.42,322.17,0.00537,0.0537,0.001251
2025-11-23 06:56:00,FUB-101,220.77,3.4,750.62,0.01251,0.1251,0.002915
2025-11-23 06:57:00,FUB-101,225.14,3.03,682.17,0.01137,0.1137,0.002649
2025-11-23 06:58:00,FUB-101,218.45,2.73,596.37,0.009939,0.0994,0.002316
2025-11-23 06:59:00,FUB-101,223.67,3.33,744.82,0.012414,0.1241,0.002892
2025-11-23 07:00:00,FUB-101,217.18,3.55,770.99,0.01285,0.1285,0.002994
2025-11-23 07:01:00,FUB-101,232.2,1.03,239.17,0.003986,0.0399,0.000929
2025-11-23 07:02:00,FUB-101,236.99,3.61,855.53,0.014259,0.1426,0.003322
2025-11-23 07:03:00,FUB-101,239.58,4.05,970.3,0.016172,0.1617,0.003768
2025-11-23 07:04:00,FUB-101,231.05,0.42,97.04,0.001617,0.0162,0.000377
2025-11-23 07:05:00,FUB-101,223.24,4.45,993.42,0.016557,0.1656,0.003858
2025-11-23 07:06:00,FUB-101,227.37,2.62,595.71,0.009929,0.0993,0.002313
2025-11-23 07:07:00,FUB-101,225.3,2.91,655.62,0.010927,0.1093,0.002546
2025-11-23 07:08:00,FUB-101,225.98,4.04,912.96,0.015216,0.1522,0.003545
2025-11-23 07:09:00,FUB-101,234.63,4.98,1168.46,0.019474,0.1947,0.004537
2025-11-23 07:10:00,FUB-101,235.42,4.14,974.64,0.016244,0.1624,0.003785
2025-11-23 07:11:00,FUB-101,220.59,3.49,769.86,0.012831,0.1283,0.00299
2025-11-23 07:12:00,FUB-101,239.62,3.52,843.46,0.014058,0.1406,0.003276
2025-11-23 07:13:00,FUB-101,240.0,3.4,816.0,0.0136,0.136,0.003169
2025-11-23 07:14:00,FUB-101,238.24,1.35,321.62,0.00536,0.0536,0.001249
2025-11-23 07:15:00,FUB-101,223.45,0.81,180.99,0.003016,0.0302,0.000703
2025-11-23 07:16:00,FUB-101,226.95,3.02,685.39,0.011423,0.1142,0.002662
2025-11-23 07:17:00,FUB-101,220.25,4.89,1077.02,0.01795,0.1795,0.004182
2025-11-23 07:18:00,FUB-101,225.89,3.53,797.39,0.01329,0.1329,0.003097
2025-11-23 07:19:00,FUB-101,230.08,1.86,427.95,0.007132,0.0713,0.001662
2025-11-23 07:20:00,FUB-101,239.96,1.34,321.55,0.005359,0.0536,0.001249
2025-11-23 07:21:00,FUB-101,230.47,4.41,1016.37,0.01694,0.1694,0.003947
2025-11-23 07:22:00,FUB-101,224.96,3.34,751.37,0.012523,0.1252,0.002918
2025-11-23 07:23:00,FUB-101,234.03,2.25,526.57,0.008776,0.0878,0.002045
2025-11-23 07:24:00,FUB-101,232.89,0.56,130.42,0.002174,0.0217,0.000507
2025-11-23 07:25:00,FUB-101,237.08,4.09,969.66,0.016161,0.1616,0.003766
2025-11-23 07:26:00,FUB-101,220.31,3.52,775.49,0.012925,0.1292,0.003012
2025-11-23 07:27:00,FUB-101,239.92,0.94,225.52,0.003759,0.0376,0.000876
2025-11-23 07:28:00,FUB-101,237.99,2.84,675.89,0.011265,0.1126,0.002625
2025-11-23 07:29:00,FUB-101,221.65,4.11,910.98,0.015183,0.1518,0.003538
2025-11-23 07:30:00,FUB-101,224.01,2.49,557.78,0.009296,0.093,0.002166
2025-11-23 07:31:00,FUB-101,222.16,2.81,624.27,0.010404,0.104,0.002424
2025-11-23 07:32:00,FUB-101,226.0,3.0,678.0,0.0113,0.113,0.002633
2025-11-23 07:33:00,FUB-101,235.49,3.98,937.25,0.015621,0.1562,0.00364
2025-11-23 07:34:00,FUB-101,216.67,0.16,34.67,0.000578,0.0058,0.000135
2025-11-23 07:35:00,FUB-101,225.46,3.64,820.67,0.013678,0.1368,0.003187
2025-11-23 07:36:00,FUB-101,223.82,4.88,1092.24,0.018204,0.182,0.004242
2025-11-23 07:37:00,FUB-101,223.24,2.32,517.92,0.008632,0.0863,0.002011
2025-11-23 07:38:00,FUB-101,226.07,0.88,198.94,0.003316,0.0332,0.000773
2025-11-23 07:39:00,FUB-101,217.53,1.32,287.14,0.004786,0.0479,0.001115
2025-11-23 07:40:00,FUB-101,223.53,4.32,965.65,0.016094,0.1609,0.00375
2025-11-23 07:41:00,FUB-101,233.42,0.17,39.68,0.000661,0.0066,0.000154
2025-11-23 07:42:00,FUB-101,223.16,3.77,841.31,0.014022,0.1402,0.003267
2025-11-23 07:43:00,FUB-101,232.84,0.81,188.6,0.003143,0.0314,0.000732
2025-11-23 07:44:00,FUB-101,229.69,3.06,702.85,0.011714,0.1171,0.002729
2025-11-23 07:45:00,FUB-101,222.96,0.18,40.13,0.000669,0.0067,0.000156
2025-11-23 07:46:00,FUB-101,222.79,0.38,84.66,0.001411,0.0141,0.000329
2025-11-23 07:47:00,FUB-101,224.32,3.24,726.8,0.012113,0.1211,0.002822
2025-11-23 07:48:00,FUB-101,231.06,1.37,316.55,0.005276,0.0528,0.001229
2025-11-23 07:49:00,FUB-101,223.03,1.64,365.77,0.006096,0.061,0.00142
2025-11-23 07:50:00,FUB-101,235.26,1.0,235.26,0.003921,0.0392,0.000914
2025-11-23 07:51:00,FUB-101,230.87,4.82,1112.79,0.018546,0.1855,0.004321
2025-11-23 07:52:00,FUB-101,235.78,4.94,1164.75,0.019412,0.1941,0.004523
2025-11-23 07:53:00,FUB-101,222.17,2.44,542.09,0.009035,0.0904,0.002105
2025-11-23 07:54:00,FUB-101,234.14,0.19,44.49,0.000742,0.0074,0.000173
2025-11-23 07:55:00,FUB-101,218.58,0.7,153.01,0.00255,0.0255,0.000594
2025-11-23 07:56:00,FUB-101,233.3,4.9,1143.17,0.019053,0.1905,0.004439
2025-11-23 07:57:00,FUB-101,227.43,4.0,909.72,0.015162,0.1516,0.003533
2025-11-23 07:58:00,FUB-101,220.43,3.13,689.95,0.011499,0.115,0.002679
2025-11-23 07:59:00,FUB-101,221.61,3.67,813.31,0.013555,0.1356,0.003158
2025-11-23 08:00:00,FUB-101,234.12,0.89,208.37,0.003473,0.0347,0.000809
2025-11-23 08:01:00,FUB-101,221.72,1.71,379.14,0.006319,0.0632,0.001472
2025-11-23 08:02:00,FUB-101,231.43,3.63,840.09,0.014002,0.14,0.003262
2025-11-23 08:03:00,FUB-101,237.47,0.77,182.85,0.003048,0.0305,0.00071
2025-11-23 08:04:00,FUB-101,223.3,3.22,719.03,0.011984,0.1198,0.002792
2025-11-23 08:05:00,FUB-101,231.52,0.1,23.15,0.000386,0.0039,9e-05
2025-11-23 08:06:00,FUB-101,224.92,2.35,528.56,0.008809,0.0881,0.002052
2025-11-23 08:07:00,FUB-101,228.97,4.87,1115.08,0.018585,0.1859,0.00433
2025-11-23 08:08:00,FUB-101,230.92,0.64,147.79,0.002463,0.0246,0.000574
2025-11-23 08:09:00,FUB-101,233.16,1.88,438.34,0.007306,0.0731,0.001702
2025-11-23 08:10:00,FUB-101,234.01,2.04,477.38,0.007956,0.0796,0.001854
2025-11-23 08:11:00,FUB-101,238.7,0.34,81.16,0.001353,0.0135,0.000315
2025-11-23 08:12:00,FUB-101,223.22,0.89,198.67,0.003311,0.0331,0.000771
2025-11-23 08:13:00,FUB-101,237.11,2.51,595.15,0.009919,0.0992,0.002311
2025-11-23 08:14:00,FUB-101,239.22,0.66,157.89,0.002631,0.0263,0.000613
2025-11-23 08:15:00,FUB-101,233.63,4.08,953.21,0.015887,0.1589,0.003702
2025-11-23 08:16:00,FUB-101,215.51,1.0,215.51,0.003592,0.0359,0.000837
2025-11-23 08:17:00,FUB-101,234.51,2.42,567.51,0.009458,0.0946,0.002204
2025-11-23 08:18:00,FUB-101,237.25,3.03,718.87,0.011981,0.1198,0.002792
2025-11-23 08:19:00,FUB-101,233.67,1.53,357.52,0.005959,0.0596,0.001388
2025-11-23 08:20:00,FUB-101,225.69,3.42,771.86,0.012864,0.1286,0.002997
2025-11-23 08:21:00,FUB-101,238.27,3.04,724.34,0.012072,0.1207,0.002813
2025-11-23 08:22:00,FUB-101,234.52,4.25,996.71,0.016612,0.1661,0.003871
2025-11-23 08:23:00,FUB-101,235.98,4.87,1149.22,0.019154,0.1915,0.004463
2025-11-23 08:24:00,FUB-101,229.15,2.32,531.63,0.00886,0.0886,0.002064
2025-11-23 08:25:00,FUB-101,233.62,2.48,579.38,0.009656,0.0966,0.00225
2025-11-23 08:26:00,FUB-101,224.31,4.26,955.56,0.015926,0.1593,0.003711
2025-11-23 08:27:00,FUB-101,236.45,2.11,498.91,0.008315,0.0832,0.001937
2025-11-23 08:28:00,FUB-101,238.03,2.3,547.47,0.009124,0.0912,0.002126
2025-11-23 08:29:00,FUB-101,219.29,3.07,673.22,0.01122,0.1122,0.002614
2025-11-23 08:30:00,FUB-101,217.01,2.88,624.99,0.010416,0.1042,0.002427
2025-11-23 08:31:00,FUB-101,221.79,2.54,563.35,0.009389,0.0939,0.002188
2025-11-23 08:32:00,FUB-101,238.15,2.99,712.07,0.011868,0.1187,0.002765
2025-11-23 08:33:00,FUB-101,219.11,2.66,582.83,0.009714,0.0971,0.002263
2025-11-23 08:34:00,FUB-101,220.78,4.04,891.95,0.014866,0.1487,0.003464
2025-11-23 08:35:00,FUB-101,223.16,1.08,241.01,0.004017,0.0402,0.000936
2025-11-23 08:36:00,FUB-101,216.57,4.95,1072.02,0.017867,0.1787,0.004163
2025-11-23 08:37:00,FUB-101,220.91,2.24,494.84,0.008247,0.0825,0.001922
2025-11-23 08:38:00,FUB-101,234.99,1.74,408.88,0.006815,0.0682,0.001588
2025-11-23 08:39:00,FUB-101,218.45,1.74,380.1,0.006335,0.0634,0.001476
2025-11-23 08:40:00,FUB-101,225.63,1.94,437.72,0.007295,0.073,0.0017
2025-11-23 08:41:00,FUB-101,219.91,4.2,923.62,0.015394,0.1539,0.003587
2025-11-23 08:42:00,FUB-101,233.19,4.91,1144.96,0.019083,0.1908,0.004446
2025-11-23 08:43:00,FUB-101,234.51,0.12,28.14,0.000469,0.0047,0.000109
2025-11-23 08:44:00,FUB-101,237.66,0.41,97.44,0.001624,0.0162,0.000378
2025-11-23 08:45:00,FUB-101,239.34,2.66,636.64,0.010611,0.1061,0.002472
2025-11-23 08:46:00,FUB-101,223.23,2.68,598.26,0.009971,0.0997,0.002323
2025-11-23 08:47:00,FUB-101,230.35,2.69,619.64,0.010327,0.1033,0.002406
2025-11-23 08:48:00,FUB-101,217.51,4.21,915.72,0.015262,0.1526,0.003556
2025-11-23 08:49:00,FUB-101,232.75,1.1,256.03,0.004267,0.0427,0.000994
2025-11-23 08:50:00,FUB-101,223.99,4.42,990.04,0.016501,0.165,0.003845
2025-11-23 08:51:00,FUB-101,233.69,0.71,165.92,0.002765,0.0276,0.000644
2025-11-23 08:52:00,FUB-101,237.34,3.83,909.01,0.01515,0.1515,0.00353
2025-11-23 08:53:00,FUB-101,218.55,0.77,168.28,0.002805,0.028,0.000654
2025-11-23 08:54:00,FUB-101,219.32,3.86,846.58,0.01411,0.1411,0.003288
2025-11-23 08:55:00,FUB-101,227.47,4.96,1128.25,0.018804,0.188,0.004381
2025-11-23 08:56:00,FUB-101,234.49,2.83,663.61,0.01106,0.1106,0.002577
2025-11-23 08:57:00,FUB-101,231.25,2.9,670.62,0.011177,0.1118,0.002604
2025-11-23 08:58:00,FUB-101,236.39,4.92,1163.04,0.019384,0.1938,0.004516
2025-11-23 08:59:00,FUB-101,219.76,4.64,1019.69,0.016995,0.17,0.00396
2025-11-23 09:00:00,FUB-101,231.62,1.1,254.78,0.004246,0.0425,0.000989
2025-11-23 09:01:00,FUB-101,229.33,2.27,520.58,0.008676,0.0868,0.002022
2025-11-23 09:02:00,FUB-101,223.28,1.05,234.44,0.003907,0.0391,0.00091
2025-11-23 09:03:00,FUB-101,218.74,2.75,601.54,0.010026,0.1003,0.002336
2025-11-23 09:04:00,FUB-101,223.37,1.89,422.17,0.007036,0.0704,0.001639
2025-11-23 09:05:00,FUB-101,228.5,0.64,146.24,0.002437,0.0244,0.000568
2025-11-23 09:06:00,FUB-101,221.45,1.45,321.1,0.005352,0.0535,0.001247
2025-11-23 09:07:00,FUB-101,218.69,4.74,1036.59,0.017276,0.1728,0.004025
2025-11-23 09:08:00,FUB-101,233.11,3.26,759.94,0.012666,0.1267,0.002951
2025-11-23 09:09:00,FUB-101,224.0,0.94,210.56,0.003509,0.0351,0.000818
2025-11-23 09:10:00,FUB-101,235.44,0.18,42.38,0.000706,0.0071,0.000164
2025-11-23 09:11:00,FUB-101,229.13,1.59,364.32,0.006072,0.0607,0.001415
2025-11-23 09:12:00,FUB-101,238.82,1.68,401.22,0.006687,0.0669,0.001558
2025-11-23 09:13:00,FUB-101,238.87,3.83,914.87,0.015248,0.1525,0.003553
2025-11-23 09:14:00,FUB-101,219.71,4.07,894.22,0.014904,0.149,0.003473
2025-11-23 09:15:00,FUB-101,224.75,4.02,903.49,0.015058,0.1506,0.003509
2025-11-23 09:16:00,FUB-101,222.86,2.77,617.32,0.010289,0.1029,0.002397
2025-11-23 09:17:00,FUB-101,235.52,1.68,395.67,0.006595,0.066,0.001537
2025-11-23 09:18:00,FUB-101,229.68,2.91,668.37,0.01114,0.1114,0.002596
2025-11-23 09:19:00,FUB-101,232.8,4.81,1119.77,0.018663,0.1866,0.004348
2025-11-23 09:20:00,FUB-101,229.72,3.76,863.75,0.014396,0.144,0.003354
2025-11-23 09:21:00,FUB-101,226.02,0.69,155.95,0.002599,0.026,0.000606
2025-11-23 09:22:00,FUB-101,226.08,1.44,325.56,0.005426,0.0543,0.001264
2025-11-23 09:23:00,FUB-101,232.67,1.79,416.48,0.006941,0.0694,0.001617
2025-11-23 09:24:00,FUB-101,233.42,0.56,130.72,0.002179,0.0218,0.000508
2025-11-23 09:25:00,FUB-101,215.25,0.63,135.61,0.00226,0.0226,0.000527
2025-11-23 09:26:00,FUB-101,216.64,4.72,1022.54,0.017042,0.1704,0.003971
2025-11-23 09:27:00,FUB-101,237.96,4.13,982.77,0.01638,0.1638,0.003817
2025-11-23 09:28:00,FUB-101,230.66,3.77,869.59,0.014493,0.1449,0.003377
2025-11-23 09:29:00,FUB-101,231.33,3.93,909.13,0.015152,0.1515,0.00353
2025-11-23 09:30:00,FUB-101,231.97,3.01,698.23,0.011637,0.1164,0.002711
2025-11-23 09:31:00,FUB-101,219.96,1.13,248.55,0.004142,0.0414,0.000965
2025-11-23 09:32:00,FUB-101,238.56,3.7,882.67,0.014711,0.1471,0.003428
2025-11-23 09:33:00,FUB-101,224.85,3.94,885.91,0.014765,0.1476,0.00344
2025-11-23 09:34:00,FUB-101,216.51,0.27,58.46,0.000974,0.0097,0.000227
2025-11-23 09:35:00,FUB-101,227.29,3.91,888.7,0.014812,0.1481,0.003451
2025-11-23 09:36:00,FUB-101,234.16,0.83,194.35,0.003239,0.0324,0.000755
2025-11-23 09:37:00,FUB-101,227.86,1.08,246.09,0.004102,0.041,0.000956
2025-11-23 09:38:00,FUB-101,224.62,2.9,651.4,0.010857,0.1086,0.00253
2025-11-23 09:39:00,FUB-101,232.78,3.1,721.62,0.012027,0.1203,0.002802
2025-11-23 09:40:00,FUB-101,220.49,0.69,152.14,0.002536,0.0254,0.000591
2025-11-23 09:41:00,FUB-101,229.34,4.39,1006.8,0.01678,0.1678,0.00391
2025-11-23 09:42:00,FUB-101,234.26,4.6,1077.6,0.01796,0.1796,0.004185
2025-11-23 09:43:00,FUB-101,228.8,3.61,825.97,0.013766,0.1377,0.003207
2025-11-23 09:44:00,FUB-101,218.01,3.95,861.14,0.014352,0.1435,0.003344
2025-11-23 09:45:00,FUB-101,234.62,0.69,161.89,0.002698,0.027,0.000629
2025-11-23 09:46:00,FUB-101,216.05,3.55,766.98,0.012783,0.1278,0.002978
2025-11-23 09:47:00,FUB-101,224.78,1.01,227.03,0.003784,0.0378,0.000882
2025-11-23 09:48:00,FUB-101,230.11,4.94,1136.74,0.018946,0.1895,0.004414
2025-11-23 09:49:00,FUB-101,219.12,4.98,1091.22,0.018187,0.1819,0.004238
2025-11-23 09:50:00,FUB-101,229.03,3.5,801.6,0.01336,0.1336,0.003113
2025-11-23 09:51:00,FUB-101,238.31,1.45,345.55,0.005759,0.0576,0.001342
2025-11-23 09:52:00,FUB-101,232.82,4.07,947.58,0.015793,0.1579,0.00368
2025-11-23 09:53:00,FUB-101,220.74,0.16,35.32,0.000589,0.0059,0.000137
2025-11-23 09:54:00,FUB-101,230.24,4.7,1082.13,0.018036,0.1804,0.004202
2025-11-23 09:55:00,FUB-101,219.99,0.36,79.2,0.00132,0.0132,0.000308
2025-11-23 09:56:00,FUB-101,223.19,4.07,908.38,0.01514,0.1514,0.003528
2025-11-23 09:57:00,FUB-101,238.43,1.68,400.56,0.006676,0.0668,0.001556
2025-11-23 09:58:00,FUB-101,238.88,0.34,81.22,0.001354,0.0135,0.000315
2025-11-23 09:59:00,FUB-101,226.74,4.42,1002.19,0.016703,0.167,0.003892
2025-11-23 10:00:00,FUB-101,219.55,3.68,807.94,0.013466,0.1347,0.003138
2025-11-23 10:01:00,FUB-101,217.77,4.3,936.41,0.015607,0.1561,0.003636
2025-11-23 10:02:00,FUB-101,217.3,0.28,60.84,0.001014,0.0101,0.000236
2025-11-23 10:03:00,FUB-101,225.54,4.08,920.2,0.015337,0.1534,0.003574
2025-11-23 10:04:00,FUB-101,216.84,2.87,622.33,0.010372,0.1037,0.002417
